date,MACD,RSI,BB_Middle,BB_Upper,BB_Lower,Moving Average2,Moving Average3,Volatility,MA_diff,ADX,Moving Average Slope,Return,HL_Spread,Mean_HL_Price,Mean_OC_Price,Close_Volatility,Range,Doji,Three Crows Pattern,Hammer_Signal,Daily Return,High-Low Range,Close-Open Change,Relative High,Relative Low,Moving Average1,Log Returns,Stochastic,Close
2024-04-01 17:20:00,0.006297609713360686,45.14173998044965,10.965173482894897,10.97224519857665,10.958101767213146,10.96162714276995,10.945070698147727,0.0034929809319380915,0.08125216620308962,30.97258920874129,-1.209122794015067e-05,-0.000106761695887303,0.0042400360107421875,10.959739685058594,10.960579872131348,0.0005850791931152344,0.0042400360107421875,0,0,0,-0.0001302375839232095,0.0042400360107421875,-0.002559661865234375,0.0,-0.0003867989671092989,10.965590681348528,-0.00010676739532281524,10.757677513889737,10.95930004119873
2024-04-01 17:25:00,0.005436155420778022,40.93302967760302,10.964972972869873,10.972751688549746,10.95719425719,10.962024995258876,10.94657259895688,0.004057308136129082,0.07789174488612538,30.382901194358737,-2.47955322265625e-05,-0.0002235534486361157,0.0052204132080078125,10.957369804382324,10.958079814910889,0.0012249946594238281,0.0052204132080078125,0,0,0,-0.00015743392954175038,0.0052204132080078125,-0.0024595260620117188,6.117475190070302e-05,-0.0004151703290444582,10.965243543897357,-0.00022357844043305192,11.311796883063268,10.956850051879883
2024-04-01 17:30:00,0.00463132615362305,38.58514190317195,10.964640998840332,10.973375721651315,10.95590627602935,10.962619270597186,10.948048795972552,0.004676753434867998,0.07598144667489137,29.69315043532749,-3.19383582291063e-05,-9.217440197617499e-05,0.004189491271972656,10.956305027008057,10.956960201263428,0.0005049705505371094,0.004189491271972656,0,0,0,-0.00019355862913295052,0.004189491271972656,-0.0022401809692382812,2.9154823426205224e-05,-0.00035316499541355464,10.964796406882149,-9.217865029742448e-05,8.56469880725669,10.955840110778809
2024-04-01 17:35:00,0.003905938622192906,31.184741226582233,10.96419448852539,10.97388485584825,10.95450412120253,10.962704965046473,10.949458780742827,0.005281300840092493,0.07448101043701172,29.033459274349777,-4.857413622794127e-05,-5.205417708220583e-05,0.002689361572265625,10.955204963684082,10.955549716949463,0.00028514862060546875,0.002689361572265625,0,0,0,-0.00018299401209009858,0.002689361572265625,-0.0005598068237304688,6.572063767298455e-05,-0.00017975247257577895,10.964116368974958,-5.20555319478995e-05,7.273264111018158,10.955269813537598
2024-04-01 17:40:00,0.003213544036553273,23.247769173316556,10.963605451583863,10.974258922694151,10.952951980473575,10.96272781917027,10.950771150134859,0.005800525687020596,0.07235572678702162,28.484100454799783,-6.622684245208685e-05,-0.00011046854419083374,0.0036401748657226562,10.954280376434326,10.95467472076416,0.0006051063537597656,0.0036401748657226562,0,0,0,-0.00011700245355452665,0.0036401748657226562,-0.0012302398681640625,7.399376746144098e-05,-0.00025828177418599457,10.963189193180629,-0.00011047464628985903,7.696544127770894,10.954059600830078
2024-04-01 17:45:00,0.002776733430662759,23.503369377840457,10.962927961349488,10.973552371458885,10.95230355124009,10.962696756635394,10.95214067186628,0.005749248057431162,0.07395045416695645,28.014087977297248,-6.581325920253432e-05,0.00023193121741948985,0.004220008850097656,10.955689907073975,10.955825328826904,0.001270294189453125,0.004220008850097656,0,0,0,-4.926387089316808e-05,0.004220008850097656,0.0015497207641601562,0.00025097493271425604,-0.0001342363323778643,10.962267807551793,0.00023190432553264802,19.922896874569737,10.956600189208984
2024-04-01 17:50:00,0.00233593826821199,23.029674843564052,10.962621450424194,10.973740856334475,10.951502044513914,10.96283745765686,10.95349543435233,0.005673750558379751,0.07197889600481311,27.49461296600811,-6.836774397874937e-05,-9.678968124515741e-05,0.002849578857421875,10.955574989318848,10.956034660339355,0.000530242919921875,0.002849578857421875,0,0,0,-2.3911117414976425e-05,0.002849578857421875,-0.0009899139404296875,4.2911528961278136e-05,-0.0002171688940332433,10.96131065913609,-9.679436566862686e-05,14.819404286566618,10.95553970336914
2024-04-01 17:55:00,0.0019413973533524143,20.67313310739746,10.96229796409607,10.97389518802695,10.95070074016519,10.962627819606237,10.95479781287057,0.005372504971440027,0.07077629906790683,27.023035555628777,-7.32626233782087e-05,-2.733354480555228e-05,0.0029296875,10.955534934997559,10.955389976501465,0.00014972686767578125,0.0029296875,0,0,0,-1.094294598085188e-05,0.0029296875,-0.0002994537353515625,0.00013327279330373418,-0.00013414328836123735,10.960284982408796,-2.7333918373695407e-05,13.378310156500985,10.955240249633789
2024-04-01 18:00:00,0.0014959789264032963,14.165864922070426,10.961862468719483,10.974125991622387,10.949598945816579,10.96236641066415,10.955652350471134,0.004713541665950991,0.06803902898515979,26.457634553510083,-9.061365711447524e-05,-0.00016888065726261559,0.0044403076171875,10.954139709472656,10.95420503616333,0.0009250640869140625,0.0044403076171875,0,0,0,-3.4308242016933835e-05,0.0044403076171875,-0.0016298294067382812,0.00012231035822484056,-0.00028301136981420406,10.959016391209193,-0.0001688949192065479,7.159439130838519,10.953390121459961
2024-04-01 18:05:00,0.000980336668563453,15.608039348710989,10.961171436309815,10.974269455421716,10.948073417197914,10.962013176509313,10.956347828819638,0.00465668136823144,0.06474467686244445,26.038146805169678,-7.893114673849868e-05,-0.0002209750030081059,0.004220008850097656,10.95292043685913,10.951784610748291,0.0012102127075195312,0.004220008850097656,0,-1,0,-5.6409533780388266e-05,0.004220008850097656,-0.0016298294067382812,0.0002219487553498662,-0.00016334871127357748,10.957911355154854,-0.00022099942158141224,0.7955411585365854,10.950969696044922
2024-04-01 18:10:00,0.0005829768175704686,17.982551326012413,10.960389947891235,10.973873080860315,10.946906814922155,10.961617844445366,10.9570361773173,0.004427412618278731,0.06432934488569053,25.827203694899218,-7.178345505070334e-05,4.0233654772903193e-05,0.0041103363037109375,10.95234489440918,10.95214033126831,0.00022029876708984375,0.0041103363037109375,0,0,0,-9.474904630970559e-05,0.0041103363037109375,-0.0014600753784179688,0.00013966143595116968,-0.000235613370127098,10.956906386784144,4.0232845421123716e-05,5.455474045872412,10.951410293579102
2024-04-01 18:15:00,0.0005368511630194917,29.884972170686453,10.959720468521118,10.972615951269075,10.94682498577316,10.961328915187291,10.957652364458356,0.0035491447864874847,0.0681317670004713,25.676563463324715,-5.275375989009591e-05,0.00042914171830510384,0.007160186767578125,10.955679893493652,10.954104900360107,0.002349853515625,0.007160186767578125,0,0,0,1.0437233600346652e-05,0.007160186767578125,0.004010200500488281,0.0006537729657564204,0.0,10.956167834145683,0.00042904966333338646,28.335964342093046,10.956110000610352
2024-04-01 18:20:00,0.00032979610732297715,28.102864719634326,10.95893998146057,10.971367054262805,10.946512908658336,10.960882118770055,10.958273319970994,0.00254642895872546,0.06450552259172682,25.457643973827057,-6.106921604701451e-05,-0.00025373610087608967,0.006119728088378906,10.95628023147583,10.955605030059814,0.0013899803161621094,0.006119728088378906,0,0,0,-3.484327761376083e-05,0.006119728088378906,-0.004549980163574219,0.00013324432971835925,-0.00042523304703063575,10.955312865121025,-0.0002537682973269167,20.268294233581283,10.953330039978027
2024-04-01 18:25:00,0.00018705819405440138,35.42610213154943,10.958149003982545,10.96970238811607,10.946595619849019,10.960297482354301,10.959106899443126,0.002126942141192511,0.0640749386378694,25.399836915773903,-3.4132782293916364e-05,4.10956554490749e-05,0.007319450378417969,10.954659938812256,10.9535551071167,0.000225067138671875,0.007319450378417969,1,0,0,7.151984928577271e-06,0.007319450378417969,0.00045013427734375,0.00045553489260582064,-0.00021270484377599767,10.95483500616891,4.109481104576063e-05,30.16815034619189,10.953780174255371
2024-04-01 18:30:00,0.0001494484986004352,40.93422464306346,10.957346963882447,10.967202442010125,10.94749148575477,10.960063185010638,10.959263324737549,0.0017365595834119842,0.06450243677411827,25.26818296223835,-2.1379821154481654e-05,0.00012136650324556797,0.0049896240234375,10.953744888305664,10.953934669494629,0.0006647109985351562,0.0049896240234375,0,0,0,7.562028617931204e-05,0.0049896240234375,0.002349853515625,0.00031772426879664696,-0.00013783434297207238,10.954535688672747,0.00012135913892736127,49.739198897746284,10.955109596252441
2024-04-01 18:35:00,0.0001029851674445581,45.24102704428331,10.95676794052124,10.965690574415074,10.947845306627407,10.959818533488683,10.959481171199254,0.001618745587567875,0.06333114760262681,25.258932479514524,-1.0154685195575195e-05,-2.280786592800954e-05,0.0052700042724609375,10.954025268554688,10.954654693603516,0.00012493133544921875,0.0052700042724609375,1,0,0,6.30119820391295e-05,0.0052700042724609375,0.0004100799560546875,0.00020180083302478468,-0.0002792826023915053,10.95439352308001,-2.2808126031338576e-05,50.49525816649104,10.954859733581543
2024-04-01 18:40:00,-5.620087700641818e-05,43.11731212239753,10.956134939193726,10.964211416509144,10.948058461878308,10.959487097603935,10.959805443173362,0.0016128292186178635,0.0604228087833949,25.34863235909029,-1.5409625306439523e-05,-0.0001862104501931805,0.005999565124511719,10.954619884490967,10.954484939575195,0.0010199546813964844,0.005999565124511719,0,0,0,-6.0058451660527365e-05,0.005999565124511719,-0.003330230712890625,0.00013413581542911796,-0.0004134621176432903,10.954177788325719,-0.00018622778951160268,27.955742887249734,10.95281982421875
2024-04-01 18:45:00,-0.00014128473913466166,46.061155739828976,10.955488967895509,10.962008307532553,10.948969628258464,10.959084953580584,10.959821156093053,0.0015907686135150847,0.06025458063398048,25.434451084549504,-8.875009964905343e-06,6.486798624694146e-05,0.0035600662231445312,10.954129695892334,10.953175067901611,0.0003552436828613281,0.0035600662231445312,0,0,-1,3.6623657640788564e-06,0.0035600662231445312,0.0007104873657226562,0.0002821104368323386,-4.292606338220461e-05,10.95405353818621,6.48658824101022e-05,35.806111696522656,10.953530311584473
2024-04-01 18:50:00,-0.00022297318440855918,48.1555063891272,10.954888010025025,10.9595511786266,10.950224841423449,10.958593538829259,10.959817840939476,0.0016031641596412265,0.05911271231514981,25.420172227232943,-3.975264880194475e-06,-2.28111543758569e-05,0.0040302276611328125,10.95407485961914,10.954070091247559,0.00012493133544921875,0.0040302276611328125,0,0,0,-9.118996200907504e-06,0.0040302276611328125,-0.00157928466796875,0.00011230083251479955,-0.00025559321260732674,10.953997884477888,-2.2811414554195532e-05,33.04531085353003,10.953280448913574
2024-04-01 18:55:00,-0.00022766186936351573,44.047561035037276,10.954578018188476,10.95843297182059,10.950723064556362,10.958049637930733,10.95974166052682,0.001436673446731519,0.05920255524771534,25.344328403225486,-1.1886869158063615e-05,9.037602433781267e-05,0.00370025634765625,10.953749656677246,10.953775405883789,0.0004949569702148438,0.00370025634765625,0,0,0,-1.5317091982458565e-05,0.00370025634765625,0.0009899139404296875,0.00021174806472978134,-0.00012607368327661322,10.953831468309675,9.037194067096698e-05,43.983140147523706,10.954270362854004
2024-04-01 19:00:00,-0.00021973803842989525,47.02697180220678,10.954334497451782,10.95748432259188,10.951184672311685,10.957531418119158,10.959809030805316,0.0013692577529849927,0.058441461835588626,25.2932113899567,-5.6636576749115515e-06,1.453895198522126e-05,0.0039196014404296875,10.955510139465332,10.954429626464844,7.963180541992188e-05,0.0039196014404296875,1,0,0,-7.847728399812403e-06,0.0039196014404296875,0.0,0.00027754194644311015,-8.026777748448795e-05,10.953752177102226,1.4538846295683255e-05,45.74288724973656,10.954429626464844
2024-04-01 19:05:00,-0.000166167471686407,49.867889725310334,10.954251480102538,10.95720345252244,10.951299507682636,10.957016774586268,10.959668068658738,0.0013653905493031851,0.058293683188301415,25.17532622585414,-2.57881320361467e-07,6.938548661072907e-05,0.003939628601074219,10.955689907073975,10.954789638519287,0.0003800392150878906,0.003939628601074219,0,0,-1,4.327145896096951e-05,0.003939628601074219,0.0008001327514648438,0.0002985240947859707,-6.111516901130109e-05,10.95374856676374,6.938307954919575e-05,54.141201264488934,10.95518970489502
2024-04-01 19:10:00,-7.587424595456582e-05,57.119458973952554,10.954257488250732,10.957223530336869,10.951291446164596,10.956474270139422,10.95955499013265,0.0014733685692620798,0.05816360882350402,24.981224620978015,1.3113021850585938e-05,7.033824775404263e-05,0.0029497146606445312,10.95597505569458,10.955574989318848,0.000385284423828125,0.0029497146606445312,0,0,0,4.4365511262389744e-05,0.0029497146606445312,0.00077056884765625,0.0002063139197738312,-6.293880337404218e-05,10.953932149069649,7.033577413548672e-05,62.65542676501581,10.955960273742676
2024-04-01 19:15:00,-2.0469264436329127e-05,64.72102490421456,10.954276990890502,10.957276005872986,10.951277975908019,10.95608925819397,10.959431171417236,0.0012825483587793006,0.05700212887355249,24.62859633308035,2.3929440245445172e-05,-2.7419541707152106e-05,0.0033206939697265625,10.955840110778809,10.956325054168701,0.00015020370483398438,0.0033206939697265625,0,0,0,4.34438337961307e-05,0.0033206939697265625,-0.0013303756713867188,4.656532022100336e-05,-0.00025650093213326527,10.954267161233085,-2.7419917629657586e-05,59.336143308746045,10.955659866333008
2024-04-01 19:20:00,-7.532752433014878e-05,57.484863633838806,10.95427303314209,10.957273464649644,10.951272601634537,10.955678565161568,10.959228810809908,0.0010169177002123909,0.054467773437499645,24.18021646916896,1.3113021850585938e-05,-0.00015329249827777947,0.0034198760986328125,10.955269813537598,10.955049991607666,0.0008397102355957031,0.0034198760986328125,0,0,0,-5.2898707269877224e-06,0.0034198760986328125,-0.0021390914916992188,7.851449872061408e-05,-0.00023362850838816871,10.954450743538994,-0.00015330424877365084,35.734705546026305,10.953980445861816
2024-04-01 19:25:00,2.833087807907475e-05,51.17065390749601,10.954266023635864,10.95724413610271,10.951287911169016,10.955321788787842,10.959044524601527,0.0010607587049106112,0.056071615219115856,23.79295393376182,1.7857065005090687e-06,0.00022636093198369345,0.003970146179199219,10.95498514175415,10.955764770507812,0.001239776611328125,0.003970146179199219,0,0,0,3.707452527270672e-05,0.003970146179199219,0.0013904571533203125,0.00017349711065938218,-0.0001889055344359555,10.95447574343,0.0002263353162134627,65.46598056032018,10.956459999084473
2024-04-01 19:30:00,7.981193287420751e-05,60.23580654851307,10.954285526275635,10.957303598845114,10.951267453706157,10.954987151282173,10.958808558327812,0.0010714373297191152,0.05464837210518958,23.46414316447234,1.326385809452546e-05,-4.8395459844363664e-05,0.0035305023193359375,10.955365180969238,10.956309795379639,0.0002651214599609375,0.0035305023193359375,0,0,1,1.3518335981688168e-05,0.0035305023193359375,-0.0007600784301757812,4.021265006412264e-05,-0.00028201079265748345,10.954661437443324,-4.8396630942414473e-05,67.34853420195441,10.95592975616455
2024-04-01 19:35:00,0.0001410762747422467,59.91976383316933,10.95433750152588,10.957458838661925,10.951216164389834,10.954837492534093,10.958478314535958,0.001117002952388913,0.054113442557198965,23.23339928573177,1.2752961139307826e-05,3.194603122791406e-05,0.003970146179199219,10.956485271453857,10.956374645233154,0.00017499923706054688,0.003970146179199219,1,0,0,5.8398926764624545e-06,0.003970146179199219,-0.00018978118896484375,0.00018261436398628878,-0.00017974197408564648,10.954839978899274,3.194552096432569e-05,69.6605468234051,10.956279754638672
2024-04-01 19:40:00,0.00014323884720646163,51.66349809885932,10.954443502426148,10.95757335421802,10.951313650634276,10.954702138900757,10.958331653050013,0.0011286116747399085,0.05246789796011875,23.20128226227513,2.0435878208705357e-06,-7.024420611512205e-05,0.0031099319458007812,10.956675052642822,10.955824851989746,0.0003848075866699219,0.0031099319458007812,0,-1,-1,-2.7250402051315347e-06,0.0031099319458007812,-0.000629425048828125,0.0001908020694016414,-9.30508267291764e-05,10.954868589128766,-7.024667335490863e-05,58.189655172413794,10.955510139465332
2024-04-01 19:45:00,0.00014649826994173054,52.95633961656194,10.95467300415039,10.957374118217317,10.951971890083463,10.954656055995397,10.958185218629383,0.0011425316092471033,0.051629277638026494,23.392436951690236,3.5714130012719025e-06,4.526586514064235e-06,0.0030698776245117188,10.956735134124756,10.956634998321533,2.47955322265625e-05,0.0030698776245117188,0,0,0,2.8838776753237205e-05,0.0030698776245117188,-0.0021505355834960938,5.1087938094299805e-05,-0.00022906891493048906,10.954918588910784,4.526576269102417e-06,57.51078936377559,10.955559730529785
2024-04-01 19:50:00,0.000266176887981473,70.08567733591983,10.95498046875,10.957512472913097,10.952448464586903,10.954717465809413,10.958077112833658,0.0011723201002946774,0.05274906158447301,23.95304305496914,2.418245588030134e-05,0.00018254247986360106,0.0054302215576171875,10.955864906311035,10.956559658050537,0.0009999275207519531,0.0054302215576171875,0,0,0,2.0075086329218727e-05,0.0054302215576171875,0.0019998550415039062,0.0002756852807476355,-0.00021997369891041204,10.955257143293109,0.0001825258210123915,84.72519628836545,10.957559585571289
2024-04-01 19:55:00,0.0006162166040564188,77.10910440376051,10.955269479751587,10.959249713702528,10.951289245800647,10.954953908920288,10.958008062271844,0.001986821645953791,0.05614969389779212,24.87343399125908,4.2652597232668245e-05,0.0003952189387592675,0.010679244995117188,10.960639953613281,10.959579944610596,0.0021653175354003906,0.010679244995117188,0,0,0,0.00010879796604994496,0.010679244995117188,0.004620552062988281,0.000794897615481225,-0.00017972884878667797,10.955854279654366,0.0003951408603258635,70.95638038471958,10.96189022064209
2024-04-01 20:00:00,0.00044422663322940537,52.35595498068201,10.955320501327515,10.959221427842516,10.951419574812514,10.954964297158378,10.957705929165794,0.0019052464371821448,0.0477377959660128,25.980504092351737,5.459298892951381e-06,-0.0006878146919688799,0.008579254150390625,10.958640098571777,10.958040237426758,0.0037698745727539062,0.008579254150390625,0,0,0,-3.515417858941383e-05,0.008579254150390625,-0.0073795318603515625,0.00010944643680072928,-0.0006732086867758689,10.955930709838867,-0.0006880513450159746,17.40720671904633,10.954350471496582
2024-04-01 20:05:00,0.00040902968810918594,54.01483523164849,10.955439472198487,10.959287375666399,10.951591568730574,10.954948561532158,10.957388310205369,0.0018489415653753555,0.04869813237871412,27.281564206717945,9.638922555106027e-06,0.0001651508396531831,0.007390022277832031,10.954604625701904,10.956244945526123,0.0009045600891113281,0.007390022277832031,1,0,0,1.1924830564247202e-05,0.007390022277832031,-0.00017070770263671875,0.00017974425830250915,-0.0004947536872597879,10.956065654754639,0.00016513720375456345,34.83736235919504,10.956159591674805
2024-04-01 20:10:00,0.0005035629179062084,57.5856138776731,10.955598974227906,10.959648486762855,10.951549461692956,10.955047130584717,10.957134973435174,0.0018728223899379746,0.050003392355781884,28.67432321642344,1.9744950897785225e-05,0.0001953280388176104,0.006529808044433594,10.9567551612854,10.957119941711426,0.0010700225830078125,0.006529808044433594,0,0,0,5.008512102495643e-05,0.006529808044433594,0.0023593902587890625,0.0003723841709394805,-0.0002236220044748774,10.956342084067208,0.00019530896477999206,49.038096443488165,10.95829963684082
2024-04-01 20:15:00,0.0005898777873714067,56.738102501525326,10.955783987045288,10.960024882266298,10.951543091824279,10.955165692738124,10.956872122628349,0.0019251025231322905,0.04939252989632692,30.074749102822462,1.7195331807075475e-05,2.375852979086268e-05,0.004680633544921875,10.957260131835938,10.958505153656006,0.00013017654418945312,0.004680633544921875,1,0,0,1.832833101040876e-05,0.004680633544921875,0.00010967254638671875,0.00010495382031905961,-0.00032217167729780985,10.956582818712507,2.3758247561464e-05,50.7657258574864,10.9585599899292
